Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Charles Barkley*,PF,23,PHI,68,62,2740,7.3,12.3,.594,0.3,1.4,.202,7.0,10.9,.643,5.6,7.4,.761,5.1,7.9,13.1,4.3,1.6,1.4,4.2,3.3,20.5
John Battle,SG,24,ATL,64,8,804,6.4,14.1,.457,0.0,0.4,.000,6.4,13.7,.472,4.2,5.6,.738,0.7,2.0,2.7,5.6,1.3,0.2,2.7,3.4,17.1
William Bedford,C,23,PHO,50,18,979,5.2,13.2,.397,0.0,0.0,.000,5.2,13.1,.398,1.8,3.2,.581,2.9,6.1,9.0,2.1,0.7,1.4,3.1,4.6,12.3
Benoit Benjamin,C,22,LAC,72,61,2230,5.2,11.5,.449,0.0,0.0,.000,5.2,11.5,.450,3.0,4.2,.715,2.2,7.3,9.5,2.2,1.0,3.0,3.0,4.1,13.4
Kent Benson,C,32,UTA,73,2,895,5.6,12.7,.443,0.1,0.3,.286,5.6,12.4,.447,1.9,2.3,.810,3.2,6.1,9.3,1.6,1.6,1.1,1.8,5.6,13.2
Walter Berry,SF-PF,22,TOT,63,45,1586,9.2,17.4,.531,0.0,0.1,.000,9.2,17.3,.533,4.2,6.5,.649,3.1,3.9,7.0,2.4,0.9,0.9,3.5,4.4,22.7
Walter Berry,PF,22,POR,7,0,19,11.4,15.2,.750,0.0,0.0, ,11.4,15.2,.750,1.9,1.9,1.000,7.6,5.7,13.3,1.9,3.8,0.0,0.0,15.2,24.6
Walter Berry,SF,22,SAS,56,45,1567,9.2,17.4,.529,0.0,0.1,.000,9.2,17.3,.531,4.3,6.6,.648,3.0,3.9,6.9,2.4,0.8,0.9,3.5,4.3,22.7
Joe Binion,PF,25,POR,11,0,51,2.8,7.1,.400,0.0,0.0, ,2.8,7.1,.400,4.2,7.1,.600,5.6,7.1,12.7,0.7,1.4,1.4,2.1,3.5,9.9
Larry Bird*,SF,30,BOS,74,73,3005,9.4,17.9,.525,1.1,2.7,.400,8.3,15.2,.547,5.0,5.5,.910,1.5,6.7,8.2,6.8,1.6,0.8,2.9,2.2,24.9
Otis Birdsong,SG,31,NJN,7,6,127,5.4,11.9,.452,0.0,0.3,.000,5.4,11.6,.463,1.7,2.6,.667,0.9,1.1,2.0,4.8,0.9,0.0,2.6,4.5,12.5
Uwe Blab,C,24,DAL,30,0,160,4.5,11.5,.392,0.0,0.0, ,4.5,11.5,.392,2.9,6.3,.464,2.5,5.6,8.1,2.9,0.9,2.0,3.4,7.4,11.9
Rolando Blackman,SG,27,DAL,80,80,2758,8.2,16.5,.495,0.1,0.2,.333,8.1,16.3,.497,5.5,6.2,.884,1.3,2.4,3.6,3.5,0.8,0.3,2.3,1.9,21.9
Manute Bol,C,24,WSB,82,12,1552,2.4,5.4,.446,0.0,0.0,.000,2.4,5.3,.448,1.0,1.6,.672,1.9,6.4,8.4,0.3,0.5,7.0,1.4,4.4,5.8
Sam Bowie,C,25,POR,5,5,163,6.6,14.6,.455,0.0,0.0, ,6.6,14.6,.455,4.4,6.6,.667,3.1,4.2,7.3,2.0,0.2,2.2,3.3,4.2,17.7
Dudley Bradley,SG,29,MIL,68,2,900,3.0,8.5,.357,0.5,2.0,.260,2.5,6.5,.387,1.9,2.3,.810,1.2,2.8,4.1,2.6,4.2,0.3,1.4,4.7,8.5
Adrian Branch,SF,23,LAL,32,0,219,7.9,15.8,.500,0.0,0.3,.000,7.9,15.5,.511,6.9,8.9,.778,3.8,4.9,8.7,2.6,2.6,0.5,3.9,6.4,22.7
Randy Breuer,C,26,MIL,76,10,1467,5.9,12.2,.485,0.0,0.0, ,5.9,12.2,.485,2.9,5.0,.584,3.2,5.4,8.6,1.2,1.4,1.5,2.5,5.6,14.7
Frank Brickowski,PF-C,27,TOT,44,0,487,4.7,9.2,.508,0.0,0.3,.000,4.7,8.9,.525,3.7,5.2,.714,3.5,5.0,8.6,1.3,1.5,0.4,2.4,8.7,13.0
Frank Brickowski,PF,27,LAL,37,0,404,4.7,8.4,.564,0.0,0.0, ,4.7,8.4,.564,3.6,5.3,.678,3.6,5.1,8.6,1.1,1.2,0.4,2.2,9.4,13.0
Frank Brickowski,C,27,SAS,7,0,83,4.3,13.0,.333,0.0,1.7,.000,4.3,11.3,.385,4.3,4.8,.909,3.5,4.8,8.2,2.2,2.6,0.9,3.0,5.6,13.0
Junior Bridgeman,SF,33,MIL,34,4,418,6.8,14.7,.462,0.1,0.5,.167,6.7,14.2,.473,1.4,1.7,.800,1.2,3.3,4.5,3.0,0.9,0.2,1.3,4.3,15.1
Mike Brittain,C,23,SAS,6,0,29,5.0,11.2,.444,0.0,0.0, ,5.0,11.2,.444,1.2,2.5,.500,2.5,2.5,5.0,2.5,1.2,0.0,2.5,3.7,11.2
Michael Brooks,SF,28,IND,10,0,148,3.2,9.0,.351,0.0,0.0, ,3.2,9.0,.351,1.7,2.4,.700,2.2,4.6,6.8,2.7,2.2,0.0,2.7,4.6,8.0
Mike Brown,C,23,CHI,62,3,818,4.7,8.8,.527,0.0,0.0, ,4.7,8.8,.527,2.0,3.2,.639,3.1,6.3,9.4,1.1,0.9,0.3,2.6,5.7,11.4
Tony Brown,SG,26,NJN,77,67,2339,5.5,12.5,.442,0.1,0.3,.250,5.4,12.2,.447,2.3,3.2,.738,1.3,2.1,3.4,4.0,1.4,0.2,2.4,4.2,13.4
Michael Cage,PF,25,LAC,80,76,2922,5.6,10.8,.521,0.0,0.0,.000,5.6,10.8,.522,4.2,5.8,.730,4.4,7.0,11.4,1.6,1.2,0.8,2.1,2.7,15.5
Tony Campbell,SF,24,DET,40,0,332,6.2,15.7,.393,0.0,0.3,.000,6.2,15.4,.401,2.6,4.2,.615,2.3,4.0,6.3,2.1,1.3,0.1,3.7,4.3,15.0
Rick Carlisle,SG,27,BOS,42,0,297,3.6,11.2,.326,0.6,1.9,.313,3.0,9.2,.329,1.8,2.4,.750,1.0,2.7,3.6,4.2,1.0,0.0,3.0,3.4,9.7
Antoine Carr,PF,25,ATL,65,2,695,6.9,13.7,.506,0.1,0.2,.333,6.9,13.6,.508,3.8,5.3,.709,3.1,5.0,8.1,1.8,0.7,2.5,2.1,7.6,17.7
Kenny Carr,PF,31,POR,49,43,1443,5.0,10.0,.504,0.0,0.0,.000,5.0,9.9,.506,3.1,4.2,.746,3.3,9.2,12.4,2.1,0.7,0.3,2.6,4.0,13.2
Joe Barry Carroll,C,28,GSW,81,81,2724,9.1,19.3,.472,0.0,0.0, ,9.1,19.3,.472,4.5,5.7,.787,2.3,5.5,7.8,2.8,1.2,1.6,3.0,3.4,22.7
Bill Cartwright,C,29,NYK,58,50,1989,6.1,11.4,.531,0.0,0.0, ,6.1,11.4,.531,6.3,7.9,.790,2.4,5.7,8.1,1.7,0.7,0.5,2.3,3.4,18.4
Terry Catledge,PF,23,WSB,78,77,2149,6.9,14.0,.495,0.0,0.1,.000,6.9,13.9,.497,3.3,5.6,.594,4.2,5.2,9.4,0.9,0.7,0.2,2.4,3.3,17.2
Tom Chambers,PF,27,SEA,82,82,3018,7.9,17.2,.456,0.6,1.7,.372,7.2,15.5,.466,6.4,7.5,.849,1.9,4.6,6.5,2.9,1.0,0.6,3.2,3.7,22.8
Maurice Cheeks*,PG,30,PHI,68,68,2624,5.7,10.8,.527,0.1,0.2,.235,5.6,10.6,.533,3.1,4.0,.777,0.6,2.3,2.9,7.4,2.5,0.2,2.4,1.5,14.6
Fred Cofield,PG,25,CHI,5,0,27,2.7,14.7,.182,0.0,1.3,.000,2.7,13.3,.200,0.0,0.0, ,1.3,5.3,6.7,5.3,2.7,0.0,1.3,1.3,5.3
Ben Coleman,C,25,NJN,68,7,1029,6.4,11.0,.581,0.0,0.0,.000,6.4,10.9,.583,3.1,4.2,.727,3.5,6.6,10.1,1.3,1.1,1.1,3.3,7.0,15.8
Don Collins,SF,28,MIL,6,0,57,6.3,17.7,.357,0.0,0.0, ,6.3,17.7,.357,3.2,4.4,.714,6.9,2.5,9.5,1.3,1.3,0.6,3.2,6.9,15.8
Steve Colter,PG,24,TOT,70,31,1322,4.6,10.8,.426,0.1,0.5,.235,4.5,10.3,.434,2.2,2.9,.766,0.6,2.3,2.9,5.7,1.5,0.3,1.9,2.7,11.5
Steve Colter,PG,24,CHI,27,18,473,3.7,10.8,.345,0.0,0.7,.000,3.7,10.1,.368,2.5,3.0,.846,0.7,2.5,3.2,7.2,1.4,0.5,2.4,2.9,10.0
Steve Colter,PG,24,PHI,43,13,849,5.1,10.8,.471,0.2,0.3,.500,4.9,10.5,.470,2.1,2.9,.721,0.6,2.2,2.8,4.9,1.6,0.3,1.6,2.6,12.4
Darwin Cook,SG,28,WSB,82,2,1420,6.7,15.8,.426,0.1,0.6,.087,6.7,15.2,.439,2.1,2.6,.796,1.2,2.5,3.7,3.8,2.5,0.4,2.4,3.4,15.6
Michael Cooper,SG,30,LAL,82,2,2253,5.1,11.8,.438,1.4,3.7,.385,3.7,8.1,.461,2.0,2.4,.851,0.9,3.1,4.1,6.0,1.2,0.7,1.6,3.2,13.7
Wayne Cooper,C,30,DEN,69,64,1561,5.4,12.1,.448,0.0,0.1,.000,5.4,12.0,.451,1.8,2.5,.725,3.7,7.2,10.9,1.6,0.3,2.3,1.8,5.9,12.7
Tyrone Corbin,SF,24,TOT,63,15,1170,4.8,11.7,.409,0.0,0.1,.250,4.8,11.6,.411,2.8,3.8,.734,2.7,3.9,6.6,3.0,1.7,0.2,2.0,4.0,12.4
Tyrone Corbin,SF,24,SAS,31,15,732,5.6,13.0,.428,0.0,0.0, ,5.6,13.0,.428,2.4,3.3,.731,2.6,3.3,5.9,3.9,1.9,0.1,2.3,4.0,13.5
Tyrone Corbin,SF,24,CLE,32,0,438,3.5,9.6,.368,0.1,0.3,.250,3.5,9.3,.372,3.5,4.7,.737,3.0,4.9,7.9,1.4,1.4,0.2,1.6,3.9,10.6
Dave Corzine,C,30,CHI,82,39,2287,4.6,9.7,.475,0.0,0.1,.000,4.6,9.7,.479,1.5,2.0,.736,3.1,5.4,8.5,3.3,0.6,1.4,1.8,3.2,10.8
Pat Cummings,PF,30,NYK,49,11,1056,5.9,13.0,.450,0.0,0.0, ,5.9,13.0,.450,2.7,3.7,.718,4.2,6.4,10.6,1.3,0.9,0.2,2.9,4.9,14.4
Terry Cummings,PF,25,MIL,82,77,2770,9.5,18.5,.511,0.0,0.0,.000,9.5,18.5,.512,3.2,4.9,.662,2.8,6.3,9.1,3.0,1.7,1.1,2.2,3.8,22.2
Earl Cureton,C,29,TOT,78,47,1973,4.4,9.3,.476,0.0,0.0,.000,4.4,9.3,.478,1.5,2.8,.539,3.9,4.4,8.2,2.2,0.6,1.0,1.5,3.4,10.4
Earl Cureton,C,29,CHI,43,36,1105,4.2,9.0,.467,0.0,0.0,.000,4.2,9.0,.469,1.3,2.4,.534,3.7,3.7,7.4,2.3,0.5,0.8,1.5,3.3,9.7
Earl Cureton,C,29,LAC,35,11,868,4.7,9.7,.487,0.0,0.0,.000,4.7,9.7,.489,1.8,3.3,.544,4.1,5.2,9.3,2.2,0.7,1.2,1.5,3.6,11.2
Dell Curry,SG,22,UTA,67,0,636,7.9,18.5,.426,1.0,3.4,.283,6.9,15.1,.459,1.7,2.2,.789,1.7,2.7,4.4,3.3,1.5,0.2,2.5,4.9,18.4
Quintin Dailey,SG,26,LAC,49,5,924,7.8,19.1,.407,0.0,0.4,.100,7.8,18.7,.414,4.6,6.0,.768,1.3,1.9,3.2,3.1,1.7,0.3,2.8,4.4,20.3
Adrian Dantley*,SF,30,DET,81,81,2736,7.9,14.8,.534,0.0,0.1,.167,7.9,14.7,.536,7.1,8.7,.812,1.4,3.0,4.4,2.1,0.8,0.1,2.4,2.5,22.9
Brad Daugherty,C,21,CLE,80,80,2695,6.5,12.1,.538,0.0,0.0, ,6.5,12.1,.538,3.7,5.4,.696,2.0,6.6,8.6,4.1,0.7,0.8,3.3,3.3,16.7
Brad Davis,PG,31,DAL,82,6,1582,4.5,9.9,.456,0.7,2.4,.302,3.8,7.5,.506,3.3,3.9,.860,0.6,2.0,2.6,8.5,1.4,0.2,2.6,3.6,13.1
Walter Davis,SG,32,PHO,79,79,2646,10.6,20.6,.514,0.3,1.1,.259,10.3,19.5,.529,3.9,4.5,.862,1.2,2.1,3.3,5.0,1.3,0.1,3.1,2.5,25.4
Darryl Dawkins,C,30,NJN,6,2,106,6.8,10.9,.625,0.0,0.0, ,6.8,10.9,.625,5.8,8.2,.708,3.1,3.4,6.5,0.7,0.7,1.0,5.1,8.5,19.4
Johnny Dawkins,PG,23,SAS,81,14,1682,7.1,16.4,.437,0.3,1.0,.298,6.8,15.3,.446,3.3,4.1,.801,1.2,2.4,3.6,6.2,1.4,0.1,2.6,2.5,17.9
Darren Daye,SF,26,TOT,62,2,731,5.0,9.9,.500,0.0,0.0, ,5.0,9.9,.500,1.7,3.2,.523,1.8,4.3,6.2,3.7,1.2,0.3,2.8,4.9,11.6
Darren Daye,SF,26,CHI,1,0,7,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,0.0, ,0.0,5.1,5.1,5.1,0.0,0.0,5.1,10.3,0.0
Darren Daye,SF,26,BOS,61,2,724,5.0,10.0,.500,0.0,0.0, ,5.0,10.0,.500,1.7,3.2,.523,1.8,4.3,6.2,3.7,1.2,0.3,2.8,4.9,11.7
James Donaldson,C,29,DAL,82,82,3028,3.7,6.3,.586,0.0,0.0, ,3.7,6.3,.586,3.2,3.9,.812,3.5,8.1,11.6,0.7,0.6,1.6,1.2,2.3,10.6
Bruce Douglas,SG,22,SAC,8,1,98,2.6,8.8,.292,0.0,0.4,.000,2.6,8.4,.304,0.0,1.5,.000,1.8,3.3,5.1,6.2,3.3,0.0,3.3,3.3,5.1
Greg Dreiling,C,24,IND,24,0,128,4.5,10.4,.432,0.0,0.0, ,4.5,10.4,.432,2.8,3.4,.833,3.4,8.7,12.1,2.0,0.6,0.6,2.0,11.8,11.8
Larry Drew,PG,28,LAC,60,22,1566,6.8,15.7,.432,0.3,1.7,.167,6.5,14.0,.463,3.2,3.8,.837,0.6,1.8,2.4,7.5,1.4,0.0,3.5,2.5,17.0
Clyde Drexler*,SG,24,POR,82,82,3114,8.2,16.3,.502,0.1,0.5,.234,8.0,15.7,.511,4.1,5.4,.760,2.6,3.4,6.0,6.5,2.4,0.8,2.9,3.2,20.6
Kevin Duckworth,C,22,TOT,65,1,875,5.3,11.2,.476,0.0,0.0,.000,5.3,11.2,.478,3.8,5.5,.687,3.1,6.0,9.2,1.2,0.9,0.9,3.2,7.9,14.5
Kevin Duckworth,C,22,SAS,14,1,122,5.3,13.3,.400,0.0,0.0, ,5.3,13.3,.400,2.7,4.1,.643,3.8,5.3,9.1,1.8,1.5,0.9,1.2,8.0,13.3
Kevin Duckworth,C,22,POR,51,0,753,5.4,10.9,.491,0.0,0.0,.000,5.4,10.9,.493,4.0,5.7,.692,3.0,6.2,9.2,1.1,0.8,0.9,3.5,7.9,14.7
Joe Dumars*,SG,23,DET,79,75,2439,5.4,11.1,.493,0.1,0.3,.409,5.3,10.7,.495,2.7,3.6,.748,0.7,1.7,2.5,5.2,1.2,0.1,2.5,2.9,13.7
T.R. Dunn,SG,31,DEN,81,53,1932,2.2,5.1,.428,0.0,0.0,.000,2.2,5.1,.431,0.7,1.0,.655,1.7,3.2,4.9,2.7,1.9,0.4,0.6,3.0,5.1
Mark Eaton,C,30,UTA,79,79,2505,3.4,8.4,.400,0.0,0.0, ,3.4,8.4,.400,2.0,3.1,.657,3.0,7.0,10.0,1.5,0.6,4.6,2.0,3.9,8.7
Jerry Eaves,PG,27,SAC,3,0,26,1.4,11.1,.125,0.0,0.0, ,1.4,11.1,.125,2.8,2.8,1.000,1.4,0.0,1.4,0.0,1.4,0.0,2.8,8.3,5.5
Franklin Edwards,PG,27,SAC,8,0,122,2.7,9.4,.281,0.0,1.2,.000,2.7,8.3,.321,3.0,4.1,.714,0.6,2.4,3.0,8.6,1.5,0.0,5.0,2.1,8.3
James Edwards,C,31,PHO,14,9,304,6.8,13.0,.518,0.0,0.0, ,6.8,13.0,.518,6.4,8.3,.771,2.4,4.7,7.1,2.3,0.7,0.8,1.8,5.0,19.9
Craig Ehlo,SG,25,CLE,44,15,890,4.0,9.7,.414,0.2,1.2,.172,3.8,8.5,.448,2.8,4.0,.707,2.2,4.3,6.5,3.7,1.6,1.2,2.5,3.2,11.0
Dale Ellis,SG,26,SEA,82,76,3073,9.2,17.8,.516,1.0,2.8,.358,8.2,15.0,.546,4.5,5.7,.787,2.2,3.0,5.2,2.8,1.2,0.4,2.8,3.1,23.9
Chris Engler,C,27,TOT,30,0,195,4.2,9.4,.451,0.0,0.0, ,4.2,9.4,.451,2.2,3.0,.750,4.2,6.3,10.5,1.5,0.9,2.0,2.2,6.1,10.7
Chris Engler,C,27,POR,7,0,17,8.5,16.9,.500,0.0,0.0, ,8.5,16.9,.500,6.4,6.4,1.000,12.7,4.2,16.9,2.1,2.1,2.1,4.2,0.0,23.3
Chris Engler,C,27,MIL,5,0,48,2.3,9.0,.250,0.0,0.0, ,2.3,9.0,.250,0.7,0.7,1.000,2.3,9.7,12.0,2.3,0.7,0.7,0.0,7.5,5.2
Chris Engler,C,27,NJN,18,0,130,4.4,8.6,.516,0.0,0.0, ,4.4,8.6,.516,2.2,3.3,.667,3.9,5.3,9.1,1.1,0.8,2.5,2.8,6.4,11.1
Alex English*,SF,33,DEN,82,82,3085,11.3,22.4,.503,0.0,0.2,.267,11.2,22.2,.504,4.8,5.7,.844,1.7,2.3,4.0,4.9,0.9,0.2,2.5,2.5,27.4
Julius Erving*,SF,36,PHI,60,60,1918,7.5,16.0,.471,0.3,1.0,.264,7.2,15.0,.484,3.6,4.4,.813,2.2,2.8,5.0,3.6,1.4,1.8,3.0,2.6,18.9
Mike Evans,SG,31,DEN,81,4,1567,7.7,16.7,.458,1.2,3.9,.314,6.5,12.9,.502,2.2,2.8,.780,0.8,2.1,2.9,4.3,1.8,0.3,2.5,3.4,18.8
Patrick Ewing*,PF,24,NYK,63,63,2206,8.6,17.2,.503,0.0,0.1,.000,8.6,17.1,.507,4.8,6.8,.713,2.6,6.5,9.1,1.7,1.5,2.4,3.7,4.0,22.1
Dave Feitl,C,24,HOU,62,1,498,6.4,14.6,.436,0.0,0.1,.000,6.4,14.5,.438,3.8,5.1,.746,2.8,5.6,8.5,1.6,0.7,0.3,2.7,6.0,16.6
Kenny Fields,SF,24,TOT,48,17,883,6.5,14.4,.452,0.1,0.5,.250,6.4,13.9,.459,3.0,3.8,.777,2.6,3.5,6.0,2.5,1.3,0.4,2.2,5.0,16.1
Kenny Fields,SF,24,MIL,4,0,22,9.8,13.1,.750,0.0,0.0, ,9.8,13.1,.750,1.6,8.2,.200,0.0,3.3,3.3,1.6,1.6,0.0,1.6,4.9,21.3
Kenny Fields,SF,24,LAC,44,17,861,6.4,14.4,.445,0.1,0.5,.250,6.3,13.9,.452,3.0,3.7,.809,2.6,3.5,6.1,2.5,1.3,0.5,2.2,5.0,15.9
Vern Fleming,PG,24,IND,82,82,2549,5.2,10.3,.509,0.0,0.1,.200,5.2,10.1,.513,3.4,4.3,.788,1.5,3.2,4.7,6.7,1.5,0.3,2.4,3.1,13.8
Sleepy Floyd,PG,26,GSW,82,82,3064,5.9,12.1,.488,0.9,2.2,.384,5.1,9.9,.512,5.4,6.3,.860,0.7,2.5,3.1,10.0,1.7,0.2,3.3,2.3,18.1
World B. Free,SG,33,PHI,20,2,285,4.9,15.5,.317,0.3,1.1,.222,4.7,14.4,.325,4.5,5.9,.766,0.6,1.8,2.4,3.8,0.6,0.5,2.3,3.3,14.7
Kenny Gattison,PF,22,PHO,77,14,1104,4.8,10.1,.476,0.0,0.1,.000,4.8,10.0,.481,3.5,5.6,.632,2.8,6.0,8.8,1.2,0.8,1.1,2.9,5.8,13.2
Artis Gilmore*,C,37,SAS,82,74,2405,5.2,8.7,.597,0.0,0.0, ,5.2,8.7,.597,3.6,5.3,.680,2.8,5.9,8.7,2.2,0.6,1.4,2.7,3.5,14.0
Mike Glenn,SG,31,MIL,4,0,34,5.3,13.8,.385,0.0,0.0, ,5.3,13.8,.385,5.3,7.4,.714,0.0,2.1,2.1,1.1,1.1,0.0,0.0,3.2,15.9
Mike Gminski,C,27,NJN,72,66,2272,6.9,15.0,.457,0.0,0.0, ,6.9,15.0,.457,5.0,5.9,.846,3.0,6.9,10.0,1.6,0.8,1.1,2.0,2.5,18.7
Grant Gondrezick,SG,24,PHO,64,1,836,5.8,12.9,.450,0.2,0.7,.235,5.6,12.2,.463,3.2,4.6,.701,2.0,2.7,4.7,3.5,1.1,0.2,2.4,3.9,15.0
Lancaster Gordon,SG,24,LAC,70,4,1130,7.0,17.4,.406,0.4,1.5,.292,6.6,15.8,.416,2.2,3.0,.737,2.0,2.0,4.0,4.4,1.9,0.4,3.2,3.4,16.8
Stewart Granger,PG,25,NYK,15,0,166,4.3,11.7,.370,0.0,0.7,.000,4.3,11.1,.392,2.0,2.4,.818,1.3,2.4,3.7,5.9,1.5,0.2,4.8,3.7,10.6
Stuart Gray,C,23,IND,55,1,456,3.2,8.0,.406,0.0,0.0, ,3.2,8.0,.406,2.2,3.1,.718,3.1,7.1,10.2,2.1,0.8,2.2,2.8,7.3,8.7
A.C. Green,PF,23,LAL,79,72,2240,5.1,9.4,.538,0.0,0.1,.000,5.1,9.4,.543,3.5,4.5,.780,3.4,6.5,9.9,1.4,1.1,1.3,1.6,2.7,13.7
Kenny Green,SF,22,PHI,19,0,172,5.2,14.7,.357,0.0,0.0, ,5.2,14.7,.357,2.9,4.0,.737,1.3,4.6,5.9,1.5,0.8,0.4,3.1,1.7,13.4
Rickey Green,PG,32,UTA,81,80,2090,5.2,11.1,.467,0.1,0.3,.368,5.1,10.8,.470,3.0,3.6,.827,0.7,2.2,2.8,9.3,1.9,0.0,2.3,1.9,13.5
Sidney Green,PF,26,DET,80,69,1792,5.1,10.9,.472,0.0,0.0,.000,5.1,10.8,.474,2.4,3.6,.672,3.9,9.2,13.1,1.2,0.8,1.0,2.6,4.0,12.7
Dave Greenwood,PF,29,SAS,79,78,2587,4.7,9.1,.513,0.0,0.1,.500,4.6,9.0,.513,3.4,4.3,.785,3.6,7.3,10.9,3.3,1.0,0.7,2.2,3.5,12.7
Darrell Griffith,SG,28,UTA,76,10,1843,9.0,20.3,.446,1.3,3.9,.335,7.7,16.4,.473,2.9,4.1,.703,1.6,2.9,4.4,2.5,1.9,0.6,2.6,3.3,22.3
Bob Hansen,SG,26,UTA,72,72,1453,6.7,14.9,.453,0.4,1.1,.356,6.3,13.8,.460,3.4,4.4,.760,2.1,2.9,5.0,2.5,1.1,0.1,1.9,3.6,17.2
Bill Hanzlik,PF,29,DEN,73,10,1990,5.6,13.5,.412,0.4,1.4,.275,5.2,12.0,.428,5.7,7.3,.786,1.4,3.2,4.6,5.1,1.6,0.5,2.4,4.4,17.2
Derek Harper,PG,25,DAL,77,76,2556,7.0,14.0,.501,1.1,3.0,.358,5.9,11.0,.539,2.3,3.3,.684,0.7,2.1,2.8,8.6,2.4,0.4,1.9,2.7,17.3
Ron Harper,SG,23,CLE,82,82,3064,8.6,19.0,.455,0.2,1.1,.213,8.4,17.9,.470,4.5,6.6,.684,2.0,2.6,4.6,4.6,2.5,1.0,4.1,2.9,22.0
Steve Harris,SG,23,HOU,74,3,1174,7.7,18.4,.419,0.0,0.2,.000,7.7,18.1,.425,3.4,4.0,.854,2.2,3.0,5.2,3.1,1.1,0.5,2.3,3.4,18.8
Scott Hastings,PF,26,ATL,40,0,256,3.2,9.6,.338,0.3,1.7,.167,3.0,7.9,.375,3.2,4.1,.793,2.3,7.6,9.8,1.8,1.4,1.0,1.8,4.9,10.0
Cedric Henderson,PF,21,TOT,8,0,16,9.0,18.0,.500,0.0,0.0, ,9.0,18.0,.500,6.8,6.8,1.000,6.8,11.3,18.0,0.0,0.0,0.0,9.0,4.5,24.8
Cedric Henderson,PF,21,ATL,6,0,10,7.2,18.0,.400,0.0,0.0, ,7.2,18.0,.400,3.6,3.6,1.000,7.2,3.6,10.8,0.0,0.0,0.0,3.6,3.6,18.0
Cedric Henderson,PF,21,MIL,2,0,6,12.0,18.0,.667,0.0,0.0, ,12.0,18.0,.667,12.0,12.0,1.000,6.0,24.0,30.0,0.0,0.0,0.0,18.0,6.0,36.0
